,Time[hr],Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHE0_EFT[C],GHE0_MFT[C],GHE0_q_ghe[W/m],GHE0_ExFT[C],GHE1_EFT[C],GHE1_MFT[C],GHE1_q_ghe[W/m],GHE1_ExFT[C],GHE2_EFT[C],GHE2_MFT[C],GHE2_q_ghe[W/m],GHE2_ExFT[C]
3000,3000.000000,7.963773,10.817621,10.416553,10.284928,10.273048,10.264684,10.235270,8.847631,2.585683,7.459991,8.847631,7.878597,1.805666,6.909563,8.330813,7.544298,1.465566,6.757784
3001,3001.000000,7.849391,10.494132,10.113559,9.770376,9.758971,9.694918,9.623894,8.630702,1.943514,7.637510,8.630702,7.784041,1.656777,6.937380,8.179149,7.472524,1.382751,6.765898
3002,3002.000000,7.736454,9.964442,9.609119,9.118953,9.108456,8.994841,8.886247,8.394066,1.028568,7.901885,8.394066,7.696581,1.457613,6.999097,8.022074,7.410031,1.279057,6.797987
3003,3003.000000,7.626453,9.629843,9.269091,8.653079,8.642263,8.487514,8.341731,8.181275,0.329449,8.020819,8.181275,7.605592,1.181997,7.029908,7.874244,7.343263,1.090214,6.812281
3004,3004.000000,7.535114,9.285043,8.951599,8.221631,8.211797,8.054432,7.906231,7.996031,-0.199098,8.085830,7.996031,7.531374,1.030206,7.066718,7.748214,7.291572,1.012437,6.834930
3005,3005.000000,7.465676,9.161667,8.814388,8.141399,8.127582,7.958046,7.798402,7.887781,-0.190175,7.977161,7.887781,7.465541,0.898413,7.043302,7.662587,7.240634,0.897802,6.818681
3006,3006.000000,7.500454,10.078759,9.674065,9.525294,9.510656,9.353206,9.196296,8.086270,2.038226,6.976243,8.086270,7.453992,1.160987,6.821713,7.749055,7.216338,0.978171,6.683622
3007,3007.000000,7.608115,10.676766,10.344150,10.409212,10.392682,10.313624,10.219447,8.369693,4.145057,6.519939,8.369693,7.521093,1.901602,6.672493,7.917106,7.254983,1.483732,6.592860
3008,3008.000000,7.716700,10.709554,10.318292,10.738071,10.720167,10.682995,10.623541,8.592835,5.335320,6.562128,8.592835,7.609937,2.582388,6.627040,8.068623,7.314503,1.981316,6.560383
3009,3009.000000,7.863419,11.031934,10.622359,11.020786,11.000994,11.012062,10.987187,8.848112,6.741825,6.709036,8.848112,7.743032,3.482933,6.637952,8.258736,7.411628,2.669871,6.564519
3010,3010.000000,7.963207,11.226685,10.771202,11.098678,11.081752,11.134790,11.130694,9.000882,7.207532,6.871071,9.000882,7.839656,3.929726,6.678429,8.381562,7.485088,3.033772,6.588614
3011,3011.000000,8.029036,11.359452,10.912331,11.196748,11.177199,11.253600,11.253600,9.100977,7.424509,6.948353,9.100977,7.903279,4.130923,6.705581,8.462205,7.533986,3.201473,6.605768
3012,3012.000000,8.084541,11.441500,11.007623,11.278911,11.261940,11.351229,11.351229,9.183435,7.647759,7.015641,9.183435,7.957281,4.325747,6.731127,8.529486,7.576033,3.363688,6.622579
3013,3013.000000,8.135808,11.507974,11.085453,11.344272,11.328419,11.430669,11.430669,9.257009,7.877057,7.083348,9.257009,8.007718,4.527264,6.758427,8.590720,7.615908,3.532592,6.641095
3014,3014.000000,8.211013,11.631558,11.232060,11.467027,11.454537,11.568052,11.568052,9.366475,8.431256,7.164899,9.366475,8.080864,4.923435,6.795253,8.680816,7.674094,3.855388,6.667372
3015,3015.000000,8.137866,11.364948,10.911762,11.201494,11.188903,11.352982,11.352982,9.247101,7.100655,7.141220,9.247101,8.013799,4.158474,6.780497,8.589340,7.621896,3.262048,6.654452
3016,3016.000000,8.172722,11.375014,10.949019,11.241095,11.228598,11.440470,11.440470,9.301703,7.672020,7.162936,9.301703,8.046662,4.501986,6.791622,8.632348,7.647434,3.533007,6.662521
3017,3017.000000,8.211505,11.421656,11.072111,11.384346,11.376737,11.650950,11.650950,9.380536,8.162146,7.110122,9.380536,8.078247,4.681735,6.775957,8.685982,7.669245,3.655172,6.652508
3018,3018.000000,8.185818,11.467882,11.234134,11.539736,11.531114,11.875289,11.875289,9.385739,7.967864,6.896190,9.385739,8.041738,4.301510,6.697736,8.668939,7.633681,3.313368,6.598423
3019,3019.000000,8.110714,11.539047,11.277541,11.415151,11.405553,11.745119,11.745119,9.283446,7.046855,6.821773,9.283446,7.967783,3.766255,6.652120,8.581759,7.572376,2.889488,6.562994
3020,3020.000000,7.828864,10.903938,10.482175,10.379130,10.363880,10.769336,10.769336,8.808219,3.469619,6.847102,8.808219,7.713663,1.936495,6.619106,8.224456,7.376759,1.499750,6.529062
3021,3021.000000,7.684058,10.483210,10.040799,9.754491,9.735352,10.072945,10.072945,8.546276,2.567515,7.019606,8.546276,7.588983,1.609951,6.631690,8.035720,7.282160,1.267318,6.528600
3022,3022.000000,7.559374,10.032720,9.568633,9.081959,9.067989,9.296838,9.296838,8.301605,1.591763,7.306372,8.301605,7.487630,1.301861,6.673655,7.867485,7.207247,1.055976,6.547009
3023,3023.000000,7.461970,9.687781,9.218453,8.604417,8.590532,8.740915,8.740915,8.108521,0.998497,7.476127,8.108521,7.408628,1.105073,6.708734,7.735245,7.149656,0.924596,6.564067
3024,3024.000000,7.370513,9.156395,8.711791,7.915785,7.903982,8.002906,8.002906,7.902145,0.167574,7.801384,7.902145,7.342046,0.931487,6.781947,7.603425,7.104326,0.830039,6.605227
3025,3025.000000,7.294584,8.839737,8.392061,7.534487,7.522719,7.595238,7.595238,7.745920,-0.247984,7.896602,7.745920,7.281522,0.764284,6.817123,7.498241,7.061833,0.718218,6.625425
3026,3026.000000,7.218557,8.431655,8.013782,7.024129,7.013316,7.060153,7.060153,7.572708,-0.901525,8.085263,7.572708,7.225669,0.610403,6.878629,7.387620,7.025341,0.637208,6.663062
3027,3027.000000,7.155467,8.173016,7.744761,6.748430,6.736917,6.772301,6.772301,7.447257,-1.155988,8.122213,7.447257,7.173643,0.468615,6.900029,7.301329,6.988767,0.535321,6.676205
3028,3028.000000,7.096578,7.945617,7.559579,6.480835,6.470820,6.498221,6.498221,7.317501,-1.554432,8.136781,7.317501,7.127740,0.360037,6.937979,7.216295,6.959759,0.486730,6.703223
3029,3029.000000,7.053193,7.808100,7.404900,6.383820,6.369100,6.398793,6.398793,7.242834,-1.532014,8.086875,7.242834,7.088098,0.280861,6.933362,7.160308,6.930776,0.416623,6.701243
3030,3030.000000,7.064512,8.185806,7.822226,6.984723,6.975144,7.021428,7.021428,7.304718,-0.571936,7.588007,7.304718,7.082476,0.448686,6.860234,7.186189,6.925452,0.526405,6.664715
3031,3031.000000,7.110591,8.742568,8.352946,7.807692,7.797307,7.893023,7.893023,7.465869,0.807231,7.038714,7.465869,7.098024,0.695147,6.730180,7.269685,6.928769,0.644259,6.587853
3032,3032.000000,7.177061,9.433821,8.929646,8.623102,8.613218,8.728336,8.728336,7.658433,2.081437,6.588531,7.658433,7.133538,1.021156,6.608642,7.378489,6.946857,0.839716,6.515226
3033,3033.000000,7.259577,9.890262,9.292994,9.354299,9.344568,9.488774,9.488774,7.872034,3.319981,6.255294,7.872034,7.186268,1.408222,6.500503,7.506292,6.977616,1.085639,6.448939
3034,3034.000000,7.303434,10.064113,9.366175,9.460424,9.451236,9.634134,9.634134,7.970016,3.505493,6.305897,7.970016,7.220507,1.578852,6.470998,7.570278,6.998470,1.204521,6.426663
3035,3035.000000,7.333783,10.250142,9.544735,9.590207,9.578343,9.815289,9.815289,8.042682,3.698807,6.270074,8.042682,7.242768,1.669139,6.442854,7.616061,7.011180,1.262173,6.406299
3036,3036.000000,7.372075,10.253438,9.580457,9.702151,9.690926,9.972355,9.972355,8.122843,4.045290,6.273331,8.122843,7.273978,1.856653,6.425114,7.670115,7.031457,1.396887,6.392798
3037,3037.000000,7.400718,10.281167,9.626375,9.712674,9.698526,10.047972,10.047972,8.178537,4.202854,6.309102,8.178537,7.298882,1.977635,6.419227,7.709387,7.047953,1.487034,6.386518
3038,3038.000000,7.440253,10.260332,9.640919,9.764094,9.753598,10.171845,10.171845,8.252656,4.560463,6.333466,8.252656,7.333534,2.184059,6.414412,7.762457,7.072019,1.640650,6.381581
3039,3039.000000,7.470577,10.282573,9.680784,9.752297,9.744319,10.237753,10.237753,8.306362,4.724197,6.374971,8.306362,7.361242,2.311769,6.416123,7.802298,7.091467,1.738699,6.380635
3040,3040.000000,7.483947,10.223784,9.623406,9.654549,9.646431,10.231519,10.231519,8.327147,4.668348,6.422775,8.327147,7.374708,2.334795,6.422268,7.819180,7.100824,1.760966,6.382468
3041,3041.000000,7.417516,9.535982,8.977776,8.990484,8.981639,9.740433,9.740433,8.184869,3.410965,6.629306,8.184869,7.324378,1.886843,6.463887,7.725941,7.065031,1.449211,6.404121
3042,3042.000000,7.366408,9.360733,8.954487,8.948925,8.938049,9.908670,9.908670,8.126910,3.238115,6.345150,8.126910,7.268912,1.559299,6.410914,7.669311,7.020234,1.179612,6.371157
3043,3043.000000,7.315978,9.162978,8.735407,8.697223,8.685976,9.596461,9.596461,8.032884,2.696535,6.469308,8.032884,7.226632,1.390458,6.420380,7.602883,6.988086,1.060275,6.373289
3044,3044.000000,7.232084,8.637907,8.149840,8.027482,8.014461,8.897782,8.897782,7.854450,1.573097,6.811118,7.854450,7.163052,1.042465,6.471653,7.485704,6.942232,0.819428,6.398759
3045,3045.000000,7.171423,8.363925,7.871589,7.653498,7.635783,8.406261,8.406261,7.720073,1.024041,7.033886,7.720073,7.118469,0.897813,6.516864,7.399217,6.911086,0.728470,6.422955
3046,3046.000000,7.101577,7.987571,7.472764,7.123982,7.110130,7.715692,7.715692,7.557131,0.225815,7.398571,7.557131,7.069888,0.693910,6.582644,7.297268,6.877930,0.597202,6.458592
3047,3047.000000,7.039835,7.733715,7.208342,6.766254,6.752492,7.177683,7.177683,7.414030,-0.329215,7.650376,7.414030,7.026300,0.540081,6.638571,7.207241,6.848515,0.499681,6.489789
3048,3048.000000,6.989847,7.618056,7.075690,6.551587,6.535350,6.832440,6.832440,7.304608,-0.636452,7.776776,7.304608,6.988752,0.425753,6.672896,7.136151,6.822642,0.422590,6.509133
3049,3049.000000,6.943594,7.436737,6.902194,6.287321,6.271565,6.471511,6.471511,7.198335,-0.991188,7.925159,7.198335,6.955477,0.331191,6.712620,7.068811,6.800490,0.365916,6.532169
3050,3050.000000,6.900470,7.245431,6.730809,6.031306,6.015869,6.159093,6.159093,7.096974,-1.327660,8.034854,7.096974,6.924803,0.243725,6.752631,7.005149,6.780836,0.317537,6.556522
3051,3051.000000,6.862390,7.068764,6.566990,5.828636,5.813882,5.932551,5.932551,7.010413,-1.563646,8.088275,7.010413,6.896518,0.165227,6.782622,6.949669,6.762643,0.271317,6.575617
3052,3052.000000,6.863223,7.643184,7.148978,6.327004,6.312174,6.414178,6.414178,7.039412,-0.923970,7.664647,7.039412,6.886895,0.225390,6.734378,6.958070,6.754827,0.300352,6.551584
3053,3053.000000,6.876829,8.105698,7.616857,6.795518,6.776447,6.870788,6.870788,7.097647,-0.339773,7.324506,7.097647,6.887043,0.315428,6.676439,6.985325,6.752833,0.348210,6.520342
3054,3054.000000,7.077536,9.974083,9.625784,9.342610,9.329736,9.412695,9.412695,7.624821,3.795633,5.836947,7.624821,7.006701,1.312260,6.388581,7.295157,6.828826,0.990016,6.362494
3055,3055.000000,7.296732,10.725304,10.277378,10.163991,10.144026,10.226234,10.226234,8.067779,6.079206,5.909325,8.067779,7.186291,2.482679,6.304803,7.597652,6.952823,1.816138,6.307993
3056,3056.000000,7.473682,10.869139,10.386263,10.554839,10.524676,10.612579,10.612579,8.374737,7.139377,6.136895,8.374737,7.347651,3.276708,6.320565,7.826958,7.069938,2.415118,6.312917
3057,3057.000000,7.603763,10.976932,10.473920,10.625525,10.595634,10.696639,10.696639,8.561218,7.440012,6.425797,8.561218,7.477436,3.776002,6.393653,7.983201,7.170120,2.832852,6.357039
3058,3058.000000,7.698237,11.001932,10.446980,10.581265,10.552697,10.672984,10.672984,8.672453,7.461698,6.671922,8.672453,7.577618,4.083578,6.482784,8.088541,7.252175,3.119525,6.415810
3059,3059.000000,7.853094,11.156092,10.640712,10.808217,10.778302,10.909419,10.909419,8.886585,8.544538,6.863752,8.886585,7.730980,4.881326,6.575376,8.270263,7.376329,3.776015,6.482395
3060,3060.000000,7.995377,11.333739,10.905942,11.112608,11.078260,11.233265,11.233265,9.097868,9.422604,6.962471,9.097868,7.867260,5.430153,6.636652,8.441544,7.485473,4.218739,6.529401
3061,3061.000000,8.129793,11.418261,10.963845,11.178640,11.148547,11.313774,11.313774,9.258370,9.859225,7.202967,9.258370,8.006211,6.006278,6.754051,8.590552,7.603211,4.736012,6.615870
3062,3062.000000,8.252151,11.597220,11.176985,11.381895,11.362547,11.538346,11.538346,9.425000,10.439653,7.311654,9.425000,8.126346,6.415180,6.827692,8.732385,7.703312,5.083482,6.674240
3063,3063.000000,8.365032,11.692990,11.305237,11.520186,11.502011,11.719366,11.719366,9.574969,10.899880,7.430573,9.574969,8.238086,6.795325,6.901202,8.861965,7.797108,5.412625,6.732251
3064,3064.000000,8.476374,11.794799,11.469720,11.720826,11.697770,11.950609,11.950609,9.732458,11.463348,7.514307,9.732458,8.345762,7.166408,6.959066,8.992887,7.886074,5.719979,6.779262
3065,3065.000000,8.619153,12.073535,11.863065,12.109003,12.094504,12.370606,12.370606,9.960875,12.577612,7.551144,9.960875,8.477572,7.742113,6.994269,9.169780,7.989865,6.158577,6.809950
3066,3066.000000,8.253983,11.658153,11.380970,11.385423,11.366189,11.835850,11.835850,9.458457,7.745526,7.081064,9.458457,8.116952,4.370614,6.775446,8.742988,7.695121,3.413940,6.647255
3067,3067.000000,8.140783,11.583446,11.293913,11.293913,11.278692,11.714087,11.714087,9.317485,7.469408,6.920883,9.317485,8.001856,4.100375,6.686227,8.615816,7.597888,3.172541,6.579961
3068,3068.000000,7.846960,10.965326,10.517724,10.517425,10.491624,11.015037,11.015037,8.863275,4.323493,6.711513,8.863275,7.724958,2.287197,6.586641,8.256173,7.379289,1.761905,6.502405
3069,3069.000000,7.706359,10.962555,10.534562,10.527718,10.510771,10.932493,10.932493,8.673332,4.020500,6.414170,8.673332,7.583959,1.938694,6.494587,8.092333,7.265245,1.471920,6.438158
3070,3070.000000,7.549887,10.374384,9.913503,9.615661,9.602026,9.853285,9.853285,8.370169,2.385656,6.887053,8.370169,7.456514,1.469653,6.542860,7.882887,7.169317,1.147807,6.455748
3071,3071.000000,7.437299,10.077294,9.590992,9.168576,9.153912,9.295425,9.295425,8.159943,1.728200,7.024460,8.159943,7.361533,1.215176,6.563124,7.734124,7.098071,0.968071,6.462018
3072,3072.000000,7.349535,9.797701,9.297099,8.774591,8.759893,8.847926,8.847926,7.994139,1.259989,7.140353,7.994139,7.287937,1.042190,6.581734,7.617498,7.043292,0.847394,6.469085
3073,3073.000000,7.275760,9.506881,9.003504,8.387398,8.372200,8.429148,8.429148,7.849824,0.847099,7.270500,7.849824,7.227537,0.909920,6.605250,7.517937,6.998987,0.758820,6.480036
3074,3074.000000,7.214329,9.307935,8.785643,8.136080,8.120753,8.160951,8.160951,7.736688,0.597163,7.312425,7.736688,7.174916,0.790713,6.613143,7.437076,6.959761,0.671836,6.482445
3075,3075.000000,7.155231,8.987920,8.480103,7.705864,7.690543,7.719893,7.719893,7.611298,0.157010,7.502703,7.611298,7.129603,0.696451,6.647909,7.354394,6.927616,0.617051,6.500838
3076,3076.000000,7.166035,9.424741,8.989026,8.328943,8.316172,8.334552,8.334552,7.664295,1.132490,6.994038,7.664295,7.126573,0.908554,6.588851,7.377510,6.924349,0.765676,6.471189
3077,3077.000000,7.174934,9.478581,9.102367,8.414099,8.399096,8.411653,8.407671,7.684068,1.416333,6.960465,7.684068,7.132426,1.079747,6.580785,7.389859,6.929306,0.901456,6.468753
3078,3078.000000,7.397269,10.869081,10.583038,10.356452,10.345904,10.372913,10.372051,8.205355,5.619396,6.038659,8.205355,7.288071,2.379007,6.370786,7.716137,7.032848,1.772132,6.349559
3079,3079.000000,7.634390,11.276867,10.907358,10.822374,10.805876,10.853951,10.853951,8.610855,7.662483,6.367758,8.610855,7.504957,3.777781,6.399058,8.021042,7.192502,2.830320,6.363961
3080,3080.000000,7.836070,11.365247,10.968782,11.151093,11.126380,11.192178,11.192178,8.917766,8.843328,6.643354,8.917766,7.699478,4.736927,6.481189,8.268012,7.342421,3.598866,6.416830
3081,3081.000000,7.984623,11.483406,11.068082,11.237772,11.213052,11.294849,11.294849,9.108879,9.230053,6.922909,9.108879,7.851412,5.309535,6.593946,8.438230,7.466215,4.104243,6.494200
3082,3082.000000,8.111517,11.554044,11.101155,11.265671,11.242342,11.336809,11.336809,9.252695,9.531526,7.168581,9.252695,7.984874,5.798278,6.717052,8.576524,7.580081,4.557151,6.583638
3083,3083.000000,8.246085,11.637815,11.194539,11.400300,11.374547,11.479585,11.479585,9.415749,10.140267,7.351913,9.415749,8.122258,6.355324,6.828767,8.725887,7.697741,5.051603,6.669594
3084,3084.000000,8.379151,11.840242,11.467021,11.667839,11.637904,11.760339,11.760339,9.602078,10.923696,7.443817,9.602078,8.251178,6.837366,6.900278,8.881598,7.804926,5.449405,6.728254
3085,3085.000000,8.511131,11.879412,11.478567,11.715008,11.688416,11.828869,11.828869,9.747979,11.320112,7.667089,9.747979,8.388786,7.394055,7.029594,9.023076,7.926051,5.967858,6.829025
3086,3086.000000,8.649613,12.032426,11.665227,11.901203,11.884332,12.059191,12.059191,9.927019,12.056818,7.794847,9.927019,8.525890,7.922976,7.124762,9.179750,8.043741,6.423806,6.907731
3087,3087.000000,8.793118,12.161663,11.827312,12.082404,12.066757,12.271772,12.271772,10.108798,12.751985,7.945824,10.108798,8.668886,8.489117,7.228974,9.340845,8.167144,6.919650,6.993442
3088,3088.000000,8.973880,12.261804,11.991647,12.355591,12.336369,12.569293,12.569293,10.344059,13.845779,8.118826,10.344059,8.847466,9.312060,7.350872,9.545876,8.320171,7.626543,7.094466
3089,3089.000000,9.184352,12.537012,12.366315,12.759120,12.747333,13.011301,13.011301,10.639475,15.269832,8.267648,10.639475,9.050462,10.230069,7.461450,9.792002,8.489895,8.382969,7.187788
3090,3090.000000,8.824463,12.126711,11.922750,12.152349,12.138281,12.558215,12.558215,10.179291,10.535972,7.800368,10.179291,8.689240,6.599264,7.199188,9.384597,8.184311,5.315928,6.984024
3091,3091.000000,8.678053,12.095591,11.874508,12.003764,11.992052,12.399058,12.399058,10.001932,9.785732,7.604807,10.001932,8.540423,5.966287,7.078914,9.222461,8.055873,4.762334,6.889286
3092,3092.000000,8.299224,11.602385,11.263562,11.263562,11.243979,11.736122,11.736122,9.468752,6.032099,7.201381,9.468752,8.171184,3.452042,6.873616,8.776715,7.753519,2.722107,6.730322
3093,3093.000000,8.107722,11.467506,11.138916,11.138916,11.126107,11.590264,11.590264,9.225558,5.480266,6.860852,9.225558,7.976986,2.893597,6.728414,8.559653,7.591230,2.244344,6.622807
3094,3094.000000,7.911416,11.076809,10.687528,10.634265,10.622391,11.029749,11.029749,8.923356,4.015428,6.816962,8.923356,7.793268,2.154291,6.663181,8.320642,7.443728,1.671665,6.566815
3095,3095.000000,7.767572,10.817692,10.388121,10.318512,10.305804,10.582452,10.582452,8.695401,3.257833,6.808349,8.695401,7.660426,1.786794,6.625452,8.143414,7.338038,1.390414,6.532661
3096,3096.000000,7.647921,10.559138,10.101681,9.902311,9.888540,10.047692,10.047692,8.488921,2.523561,6.930149,8.488921,7.555116,1.511777,6.621310,7.990891,7.255954,1.189821,6.521017
3097,3097.000000,7.549447,10.270891,9.800735,9.456375,9.442342,9.563128,9.563128,8.311526,1.964914,7.059923,8.311526,7.470579,1.320217,6.629633,7.863021,7.191077,1.054897,6.519134
3098,3098.000000,7.461170,9.891575,9.429214,8.893744,8.879971,8.973218,8.973218,8.135129,1.334614,7.297039,8.135129,7.400116,1.170470,6.665103,7.743122,7.138939,0.962131,6.534755
3099,3099.000000,7.386345,9.655829,9.179159,8.585638,8.571333,8.643635,8.643635,7.997749,0.996093,7.351864,7.997749,7.336208,1.020239,6.674666,7.644927,7.090823,0.854547,6.536719
3100,3100.000000,7.387370,9.859587,9.479732,8.876092,8.864837,8.912363,8.912363,8.010318,1.747566,7.108274,8.010318,7.332444,1.313272,6.654570,7.648785,7.088611,1.085248,6.528436
3101,3101.000000,7.393813,10.030762,9.669412,9.140065,9.125658,9.176330,9.176330,8.046505,2.303742,6.916680,8.046505,7.330004,1.460964,6.613502,7.664371,7.084604,1.182159,6.504837
3102,3102.000000,7.649541,11.382836,11.117454,11.032306,11.022703,11.089162,11.089162,8.617512,6.914193,6.145862,8.617512,7.519201,3.072416,6.420889,8.031746,7.212735,2.291102,6.393723
3103,3103.000000,7.904062,11.682126,11.341568,11.322789,11.307461,11.380619,11.380619,9.013003,8.780706,6.645387,9.013003,7.763610,4.633586,6.514217,8.346660,7.398235,3.517395,6.449810
3104,3104.000000,8.139067,11.639932,11.291023,11.535576,11.513807,11.599304,11.599304,9.327820,10.028571,7.056336,9.327820,8.000708,5.859182,6.673596,8.620027,7.589398,4.550214,6.558769
3105,3105.000000,8.356096,11.727788,11.377489,11.713138,11.692334,11.796285,11.796285,9.595848,11.006841,7.395411,9.595848,8.222875,6.867770,6.849902,8.863596,7.776095,5.439808,6.688593
3106,3106.000000,8.547894,11.755976,11.382264,11.803092,11.783751,11.918450,11.918450,9.809564,11.676913,7.700678,9.809564,8.422764,7.678719,7.035963,9.069937,7.951273,6.194050,6.832608
